
knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 22, 5, 0.94493675356364559281274750901502557, 0.95359518530250253487423606202355586, 0.94876017030003434449270116601837799, 3771929266.727272510528564453125, 82982443868, 83497668247
3, 22, 6, 0.96180104438826530266481995568028651, 0.98605621431708390112191864318447188, 0.97358692591396167603789990607765503, 3771929266.727272510528564453125, 82982443868, 83497668247
3, 22, 7, 0.93258132993178077807527870390913449, 0.95958252740167648831004498788388446, 0.94550818489022248058972763828933239, 3771929266.727272510528564453125, 82982443868, 83497668247
3, 22, 8, 0.98217765559345659998058408746146597, 0.89789544493561412874527150052017532, 0.93765762460187151994261967047350481, 3771929266.727272510528564453125, 82982443868, 83497668247
3, 22, 9, 0.91224703926060835001976556668523699, 0.9306104523495829505819187943416182, 0.92024195658851370982489470407017507, 3771929266.727272510528564453125, 82982443868, 83497668247

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 23, 0, 0.966883, 0.986855, 0.976574, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 1, 0.93865599343732408765816899176570587, 0.9863359543632439496718689042609185, 0.96154504652308470102894943920546211, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 2, 0.97811453991425278964300105144502595, 0.93007771476580569647296670154901221, 0.95307105207528142187811681651510298, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 3, 0.94972973806072213953655136720044538, 0.94457211140729813170224815621622838, 0.94645180742174361832041995512554422, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 4, 0.96570830733023715897189731549588032, 0.9472290432856660391536252063815482, 0.95594999050922613292868845746852458, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 5, 0.95038458775055556504440801290911622, 0.94816053511705700174161393078975379, 0.94874322659344345609611082181800157, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 6, 0.96061407077829608081032120026065968, 0.98398290284033462782531387347262353, 0.9719652970700197736064751552476082, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 7, 0.93830494414836695948878286799299531, 0.95956731779038018093075379510992207, 0.94825137374338441809129562898306176, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 8, 0.98396447406744869113026652485132217, 0.89784376104630636561410028662066907, 0.93858723068442939663214019674342126, 3620540626.47826099395751953125, 83272434409, 83812056776
3, 23, 9, 0.9100929864245452804993874451611191, 0.93554095045500518246228693897137418, 0.92224552702114859226156795557471924, 3620540626.47826099395751953125, 83272434409, 83812056776

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 24, 0, 0.968132, 0.986813, 0.977134, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 1, 0.93740613147047302522452127959695645, 0.98719806763285022910281440999824554, 0.96139757304039641372384039641474374, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 2, 0.97680144359023202138558872320572846, 0.9272815362931644544985942957282532, 0.95061226396966713725333875117939897, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 3, 0.95141446743782409622980367203126661, 0.94352159468438534517531479650642723, 0.94686346144678568137464935716707259, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 4, 0.9670055726653147276650202002201695, 0.94832317073170735444165302396868356, 0.95720214945405956985524653646280058, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 5, 0.94607343901074558711883355499594472, 0.95033191085822654731174452535924502, 0.94760890327490887585781820234842598, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 6, 0.96283473595583635162853397559956647, 0.98504645760743336779796663904562593, 0.97346064746247196186601513545610942, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 7, 0.9388231585325964578814250671712216, 0.95956659619450312970201366624678485, 0.94870963588864298809966157932649367, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 8, 0.98224502091568643979968555868254043, 0.89476495726495730576033338365959935, 0.93539374853776768858892864955123514, 3449244133.458333492279052734375, 82781859203, 83342503448
3, 24, 9, 0.91493434175449495082688144975691102, 0.93970189701897022249710289543145336, 0.92630405042323982200969112454913557, 3449244133.458333492279052734375, 82781859203, 83342503448

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 25, 0, 0.969417, 0.986846, 0.977723, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 1, 0.93742810854851033042223207303322852, 0.98718816067653247792179627140285447, 0.96122446079635470717050793609814718, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 2, 0.98051774191479235120993962482316419, 0.92905923344947749509259438127628528, 0.95351491480381245224862141185440123, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 3, 0.95390037378012426660944811374065466, 0.94751219512195117289365953183732927, 0.95004934121984219164147589253843762, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 4, 0.96726914526144314177003025179146789, 0.94823211875843460560986386553850025, 0.95718119941916723902863850526046008, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 5, 0.94913733667294020168725410258048214, 0.95261261261261220845142361213220283, 0.95043763302557560113115187050425448, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 6, 0.96252431842601782197021975662210025, 0.98517073170731705999969562981277704, 0.97320650784769435759358202631119639, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 7, 0.93571230693726936689103013122803532, 0.95953542392566792962327326677041128, 0.94695150658754045913667596323648468, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 8, 0.98237175895999417907233919322607107, 0.89684210526315799594243571846163832, 0.93684589647410831947382803264190443, 3312735985.19999980926513671875, 82818399630, 83401398593
3, 25, 9, 0.91649073138369563373828441399382427, 0.93651282051282069840425492657232098, 0.92549366676610578252848426927812397, 3312735985.19999980926513671875, 82818399630, 83401398593

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 26, 0, 0.968086, 0.988944, 0.978196, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 1, 0.93360915674910094352867417910601944, 0.98626373626373609049267088266788051, 0.95892356006469203766329201243934222, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 2, 0.97918196470087448535224439183366485, 0.92818949343339596236290844899485819, 0.95262958291278165834370383890927769, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 3, 0.9541451857099018107888355189061258, 0.94259316931381686988089541046065278, 0.94760518417450689820924480955000035, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 4, 0.9677481034225200451359683029295411, 0.94821643505854058542325901726144366, 0.95750651524300944839040994338574819, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 5, 0.94578656480522971250479713489767164, 0.94815772462831260369853225711267442, 0.94650165749436843132258445621118881, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 6, 0.96458435013466337082377322076354176, 0.98502543340600012822250164390425198, 0.97445647443446492541596626324462704, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 7, 0.93381759906842209950639244198100641, 0.95959072978303749934525512799154967, 0.946078155326258385393600747192977, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 8, 0.97878846743978320521506475415662862, 0.89573227073227057459803290839772671, 0.93452762686369239553130228159716353, 3189144621.19230747222900390625, 82917760151, 83524687236
3, 26, 9, 0.91448219902513183665604401539894752, 0.93478148032803909384114149361266755, 0.92380444263512095925960920794750564, 3189144621.19230747222900390625, 82917760151, 83524687236

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 27, 0, 0.9659, 0.98682, 0.976046, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 1, 0.93537538718420654149099391361232847, 0.98633694670280058769407105501159094, 0.95978307663118045400807432088186033, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 2, 0.97820205401506210574069655194762163, 0.92800019993002458296160739337210543, 0.95151037079137246177396036728168838, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 3, 0.95253454441517015904850040897144936, 0.94328539065381178385649718620697968, 0.94697758302630297144730775471543893, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 4, 0.96793470498098910237416703239432536, 0.94620811287477957218783330972655676, 0.95630649776287468544211378684849478, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 5, 0.94373714602472758006257436136365868, 0.95032019541823464781060692985192873, 0.94645314925360468638615429881610908, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 6, 0.96292388303513676284239863889524713, 0.98503766924819535777402279563830234, 0.97355781594185841765209943332592957, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 7, 0.93929194021905459965893214757670648, 0.95961413505273129853634372921078466, 0.94858510638401538628272646747063845, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 8, 0.98460238019341750348445430063293315, 0.89479717813051151686920547945192084, 0.93662535558173354299782431553467177, 3078738937.370370388031005859375, 83125951309, 83759027701
3, 27, 9, 0.91506467540128844095903559718863107, 0.93963407852296743083542196472990327, 0.92599617182411797511321083220536821, 3078738937.370370388031005859375, 83125951309, 83759027701
